FireNum, XStart, YStart, Acres
5069, 4533757.00, 3230993.00, 2772.52
5070, 4581863.00, 3249569.00, 835.22
5071, 4521139.00, 3220213.00, 3553.38
5072, 4526989.00, 3199461.00, 5804.51
5073, 4533793.00, 3253225.00, 1339.31
5074, 4558486.00, 3205684.00, 1537.00
5075, 4519870.00, 3239857.00, 1564.18
5076, 4548266.00, 3230805.00, 2602.02
5077, 4524497.00, 3247698.00, 899.46
5078, 4558958.00, 3239744.00, 3800.48
5079, 4557975.00, 3228874.00, 3345.81
5080, 4575021.00, 3234318.00, 4316.93
5081, 4543067.00, 3228773.00, 901.93
5082, 4518941.00, 3248575.00, 2466.11
5083, 4542246.00, 3223560.00, 4121.72
5084, 4543808.00, 3245264.00, 2088.04
5085, 4572734.00, 3237044.00, 4652.99
5086, 4573072.00, 3256819.00, 3652.22
5087, 4569495.00, 3262113.00, 1060.08
5088, 4550847.00, 3233807.00, 2.47
5089, 4581875.00, 3228711.00, 2396.92
5090, 4540317.00, 3262719.00, 170.50
5091, 4536006.00, 3256821.00, 2782.41
5092, 4540259.00, 3224629.00, 1067.50
5093, 4540780.00, 3235771.00, 469.50
5094, 4569191.00, 3241728.00, 4114.30
5095, 4563449.00, 3213098.00, 5772.38
5096, 4535460.00, 3241487.00, 3644.80
5097, 4575971.00, 3240113.00, 1166.34
5098, 4538171.00, 3237232.00, 1692.67
5099, 4537374.00, 3248842.00, 677.07
5100, 4554919.00, 3227359.00, 5908.29
5101, 4542992.00, 3214442.00, 1025.49
5102, 4576933.00, 3248928.00, 5011.30
5103, 4531695.00, 3260248.00, 1596.30
5104, 4517850.00, 3204175.00, 1984.26
5105, 4563590.00, 3254230.00, 3326.04
5106, 4554656.00, 3208499.00, 3518.78
5107, 4569883.00, 3217959.00, 3318.63
5108, 4582824.00, 3223873.00, 1490.05
5109, 4585976.00, 3236890.00, 2100.40
5110, 4525158.00, 3245050.00, 3400.17
5111, 4566266.00, 3245736.00, 728.96
5112, 4537940.00, 3241998.00, 1638.31
5113, 4550043.00, 3240958.00, 1445.57
5114, 4518198.00, 3216077.00, 763.56
5115, 4551796.00, 3244322.00, 2629.20
5116, 4539520.00, 3213656.00, 1690.20
5117, 4566831.00, 3210402.00, 2122.64
5118, 4548577.00, 3215425.00, 3560.79
5119, 4546299.00, 3202073.00, 3990.75
5120, 4518943.00, 3221012.00, 3392.76
5121, 4581902.00, 3237883.00, 1912.60
5122, 4518074.00, 3246618.00, 2923.26
5123, 4542902.00, 3261282.00, 202.63
5124, 4518302.00, 3235101.00, 434.91
5125, 4523898.00, 3261286.00, 1996.61
5126, 4540530.00, 3203060.00, 1272.59
5127, 4562035.00, 3218137.00, 2671.21
5128, 4583782.00, 3251740.00, 1163.87
5129, 4570780.00, 3230831.00, 5841.57
5130, 4529661.00, 3262812.00, 706.72
5131, 4561268.00, 3235958.00, 3990.75
5132, 4520756.00, 3229259.00, 2525.42
5133, 4586249.00, 3220329.00, 2564.95
5134, 4580094.00, 3222960.00, 1957.07
5135, 4532631.00, 3260057.00, 2219.01
5136, 4527842.00, 3242878.00, 4047.59
5137, 4533407.00, 3256188.00, 336.06
5138, 4518816.00, 3245507.00, 2777.46
5139, 4580155.00, 3220012.00, 2335.15
5140, 4579147.00, 3251933.00, 1697.61
5141, 4583375.00, 3236069.00, 2028.74
5142, 4553075.00, 3227401.00, 5228.75
5143, 4559101.00, 3206494.00, 1687.73
5144, 4564125.00, 3233074.00, 2819.47
5145, 4535342.00, 3220963.00, 6133.16
5146, 4522723.00, 3196340.00, 956.30
5147, 4540446.00, 3202351.00, 1289.89
5148, 4578239.00, 3242938.00, 1747.04
5149, 4561981.00, 3211354.00, 5999.72
5150, 4532347.00, 3199254.00, 2634.14
5151, 4559239.00, 3222171.00, 106.26
5152, 4586448.00, 3216243.00, 1630.90
5153, 4542658.00, 3214704.00, 1697.61
5154, 4536963.00, 3258697.00, 4287.28
5155, 4540286.00, 3220334.00, 644.95
5156, 4576030.00, 3219550.00, 2520.47
5157, 4585135.00, 3208062.00, 714.13
5158, 4568228.00, 3258995.00, 3061.64
5159, 4571511.00, 3203141.00, 1670.43
5160, 4583224.00, 3227735.00, 1336.84
5161, 4584192.00, 3231497.00, 2518.00
5162, 4533110.00, 3261509.00, 3148.12
5163, 4579379.00, 3237298.00, 7806.06
5164, 4547347.00, 3215204.00, 2216.54
5165, 4541997.00, 3244466.00, 1376.38
5166, 4526734.00, 3235698.00, 4472.61
5167, 4544008.00, 3223011.00, 4848.21
5168, 4577889.00, 3203021.00, 541.16
5169, 4558423.00, 3213153.00, 3869.67
5170, 4544944.00, 3260892.00, 1126.80
5171, 4564109.00, 3198780.00, 2258.54
5172, 4575303.00, 3247608.00, 3093.76
5173, 4549839.00, 3228190.00, 3733.76
5174, 4523393.00, 3241395.00, 904.41
5175, 4548259.00, 3219145.00, 6466.75
5176, 4564584.00, 3259081.00, 1168.81
5177, 4554405.00, 3232670.00, 4534.38
5178, 4553704.00, 3217885.00, 1789.04
5179, 4530644.00, 3255787.00, 2186.88
5180, 4527496.00, 3236031.00, 4492.38
5181, 4544964.00, 3216530.00, 6108.45
5182, 4544077.00, 3200965.00, 2451.29
5183, 4524679.00, 3242825.00, 1643.25
5184, 4566483.00, 3227566.00, 1712.44
5185, 4527191.00, 3205363.00, 2891.13
5186, 4523878.00, 3241851.00, 612.82
5187, 4554417.00, 3247343.00, 128.49
5188, 4566245.00, 3232696.00, 8114.94
5189, 4583698.00, 3261142.00, 3091.29
5190, 4525229.00, 3243034.00, 2777.46
5191, 4525778.00, 3222464.00, 16506.64
5192, 4535867.00, 3255488.00, 2382.10
5193, 4571764.00, 3261261.00, 1079.85
5194, 4554714.00, 3231272.00, 2886.19
5195, 4583550.00, 3246192.00, 1576.53
5196, 4535231.00, 3223552.00, 12555.42
5197, 4582569.00, 3240540.00, 93.90
5198, 4529672.00, 3229973.00, 1480.16
5199, 4559634.00, 3229172.00, 4215.62
5200, 4570625.00, 3202374.00, 956.30
5201, 4570850.00, 3203251.00, 1519.70
5202, 4522179.00, 3217185.00, 1645.72
5203, 4580104.00, 3225265.00, 2246.19
5204, 4579516.00, 3256453.00, 5026.12
5205, 4533006.00, 3217902.00, 14.83
5206, 4535343.00, 3236441.00, 1467.81
5207, 4521901.00, 3220321.00, 4363.88
5208, 4535784.00, 3233653.00, 3827.66
5209, 4526088.00, 3200149.00, 7062.27
5210, 4546810.00, 3223858.00, 1868.12
5211, 4566639.00, 3239316.00, 8233.55
5212, 4530462.00, 3241336.00, 1900.24
5213, 4570258.00, 3249667.00, 3165.42
5214, 4570744.00, 3217458.00, 4279.87
5215, 4520917.00, 3223373.00, 6063.97
5216, 4569782.00, 3256437.00, 696.84
5217, 4563677.00, 3232945.00, 2468.58
5218, 4582153.00, 3225241.00, 2097.92
5219, 4525024.00, 3197170.00, 2582.25
5220, 4538951.00, 3230503.00, 3901.79
5221, 4581771.00, 3233061.00, 4405.89
5222, 4575902.00, 3211312.00, 630.12
5223, 4577032.00, 3234921.00, 3654.69
5224, 4525881.00, 3259727.00, 3812.84
5225, 4543566.00, 3252027.00, 405.25
5226, 4560296.00, 3211530.00, 5003.88
5227, 4526290.00, 3218814.00, 11811.64
5228, 4578045.00, 3248191.00, 3928.98
5229, 4534729.00, 3258778.00, 2263.49
5230, 4566310.00, 3240569.00, 7116.63
5231, 4571362.00, 3231111.00, 3844.96
5232, 4529398.00, 3222505.00, 19914.22
5233, 4584031.00, 3247505.00, 2223.95
5234, 4572952.00, 3215171.00, 3479.24
5235, 4530090.00, 3224911.00, 22256.78
5236, 4545497.00, 3231507.00, 4131.60
5237, 4570180.00, 3237817.00, 13059.52
5238, 4571768.00, 3215031.00, 3958.63
5239, 4521554.00, 3216152.00, 2930.67
5240, 4530753.00, 3239758.00, 761.08
5241, 4560996.00, 3202377.00, 830.27
5242, 4541168.00, 3252110.00, 276.76
5243, 4582673.00, 3224819.00, 1751.98
5244, 4578855.00, 3252637.00, 2088.04
5245, 4558967.00, 3207052.00, 1981.79
5246, 4539669.00, 3200498.00, 1663.02
5247, 4548853.00, 3215678.00, 2980.09
5248, 4570163.00, 3236264.00, 4462.72
5249, 4541087.00, 3253339.00, 929.12
5250, 4570254.00, 3248556.00, 3081.40
5251, 4584064.00, 3201170.00, 921.70
5252, 4542887.00, 3225737.00, 3323.57
5253, 4555193.00, 3232327.00, 3716.46
5254, 4560407.00, 3233920.00, 2661.32
5255, 4519530.00, 3216148.00, 1275.06
5256, 4552349.00, 3234490.00, 3840.02
5257, 4577920.00, 3221982.00, 2206.65
5258, 4544119.00, 3258854.00, 2.47
5259, 4579813.00, 3226173.00, 2164.64
5260, 4536164.00, 3214938.00, 719.08
5261, 4586065.00, 3256704.00, 1779.16
5262, 4538367.00, 3200647.00, 1870.59
5263, 4525699.00, 3245218.00, 3961.10
5264, 4557369.00, 3235756.00, 2928.20
5265, 4524416.00, 3255651.00, 906.88
5266, 4566552.00, 3251683.00, 42.01
5267, 4580914.00, 3214384.00, 981.01
5268, 4524185.00, 3214867.00, 2732.99
5269, 4572421.00, 3229838.00, 2162.17
5270, 4585522.00, 3229575.00, 1364.02
5271, 4575420.00, 3247613.00, 3496.54
5272, 4570419.00, 3202806.00, 1116.92
5273, 4570981.00, 3248082.00, 3427.35
5274, 4584099.00, 3241053.00, 3578.09
5275, 4517852.00, 3209427.00, 128.49
5276, 4528348.00, 3198786.00, 3775.77
5277, 4532293.00, 3222937.00, 16763.63
5278, 4540897.00, 3196476.00, 227.34
5279, 4526898.00, 3247189.00, 3217.31
5280, 4565779.00, 3224412.00, 3281.56
5281, 4582600.00, 3254029.00, 3617.62
5282, 4551470.00, 3211564.00, 1020.55
5283, 4573574.00, 3226352.00, 2611.90
5284, 4562244.00, 3210025.00, 4099.48
5285, 4552744.00, 3217948.00, 1406.03
5286, 4538579.00, 3202356.00, 2162.17
5287, 4577570.00, 3235343.00, 3817.78
5288, 4558387.00, 3225279.00, 3061.64
5289, 4521131.00, 3240531.00, 1707.50
5290, 4574996.00, 3244324.00, 2812.06
5291, 4574556.00, 3232702.00, 5428.91
5292, 4532255.00, 3242730.00, 313.82
5293, 4533616.00, 3222225.00, 12814.89
5294, 4569183.00, 3223036.00, 1924.95
5295, 4579494.00, 3218829.00, 3031.98
5296, 4526197.00, 3260255.00, 3531.14
5297, 4528554.00, 3246623.00, 1875.53
5298, 4538148.00, 3242678.00, 1616.07
5299, 4552288.00, 3233016.00, 3580.56
5300, 4545206.00, 3245556.00, 879.70
5301, 4563014.00, 3215923.00, 1346.72
5302, 4580685.00, 3222812.00, 1981.79
5303, 4561182.00, 3212326.00, 1976.84
5304, 4557607.00, 3229127.00, 3064.11
5305, 4579488.00, 3219994.00, 2844.18
5306, 4571986.00, 3232522.00, 5164.50
5307, 4560834.00, 3224915.00, 2142.40
5308, 4539402.00, 3228374.00, 3857.32
5309, 4582836.00, 3216357.00, 3335.92
5310, 4520642.00, 3225656.00, 758.61
5311, 4556555.00, 3252228.00, 654.83
5312, 4536891.00, 3215947.00, 1618.54
5313, 4559928.00, 3234365.00, 2522.95
5314, 4544927.00, 3228996.00, 2940.55
5315, 4550483.00, 3217877.00, 2038.62
5316, 4558992.00, 3198936.00, 3308.74
5317, 4571663.00, 3220719.00, 3711.52
5318, 4545119.00, 3223090.00, 5377.01
5319, 4539335.00, 3228239.00, 3632.45
5320, 4582693.00, 3218473.00, 1695.14
5321, 4556926.00, 3237382.00, 3333.45
5322, 4539439.00, 3214103.00, 1507.34
5323, 4528381.00, 3220528.00, 15990.19
5324, 4549583.00, 3205313.00, 1124.33
5325, 4565662.00, 3197723.00, 1996.61
5326, 4586439.00, 3221476.00, 2725.57
5327, 4577098.00, 3246453.00, 3123.41
5328, 4559413.00, 3213656.00, 3004.80
5329, 4539934.00, 3202030.00, 1334.37
5330, 4539075.00, 3202484.00, 1855.76
5331, 4578843.00, 3261701.00, 2290.67
5332, 4545021.00, 3258155.00, 22.24
5333, 4561769.00, 3224436.00, 7.41
5334, 4581646.00, 3236996.00, 2018.85
5335, 4585698.00, 3208622.00, 770.97
5336, 4527896.00, 3205005.00, 4635.70
5337, 4526404.00, 3242357.00, 1766.80
5338, 4582853.00, 3216501.00, 3335.92
5339, 4553454.00, 3215637.00, 2320.32
5340, 4536118.00, 3216596.00, 1759.39
5341, 4586432.00, 3234170.00, 1920.01
5342, 4528526.00, 3220269.00, 14907.87
5343, 4559084.00, 3237078.00, 6194.93
5344, 4526299.00, 3226085.00, 222.39
5345, 4517945.00, 3244034.00, 1858.23
5346, 4522341.00, 3237290.00, 936.53
5347, 4571732.00, 3225365.00, 3140.71
5348, 4534579.00, 3237698.00, 1596.30
5349, 4567168.00, 3216226.00, 632.59
5350, 4566409.00, 3205144.00, 1677.85
5351, 4527825.00, 3246467.00, 2639.09
5352, 4525772.00, 3226655.00, 254.52
5353, 4565872.00, 3197215.00, 1215.76
5354, 4567061.00, 3224789.00, 1613.60
5355, 4565276.00, 3223790.00, 5503.04
5356, 4554493.00, 3249295.00, 689.42
5357, 4566076.00, 3235802.00, 1013.13
5358, 4578241.00, 3225637.00, 3281.56
5359, 4518889.00, 3246185.00, 2960.32
5360, 4583487.00, 3216324.00, 3368.05
5361, 4578287.00, 3206260.00, 810.51
5362, 4581411.00, 3258842.00, 1388.73
5363, 4562055.00, 3229859.00, 3140.71
5364, 4525930.00, 3204407.00, 9362.82
5365, 4537106.00, 3218501.00, 2886.19
5366, 4579956.00, 3253741.00, 2940.55
5367, 4581672.00, 3243925.00, 4396.00
5368, 4562980.00, 3195614.00, 350.89
5369, 4525478.00, 3236932.00, 3521.25
5370, 4586059.00, 3232178.00, 1816.22
5371, 4522600.00, 3236019.00, 336.06
5372, 4566483.00, 3228465.00, 2090.51
5373, 4572883.00, 3229543.00, 2826.89
5374, 4529301.00, 3251413.00, 3407.58
5375, 4540058.00, 3232626.00, 3424.88
5376, 4574121.00, 3248713.00, 2063.33
5377, 4524923.00, 3256656.00, 1796.46
5378, 4535618.00, 3220425.00, 5213.92
5379, 4532589.00, 3235687.00, 1107.03
5380, 4554011.00, 3218519.00, 2421.63
5381, 4574418.00, 3206779.00, 1168.81
5382, 4538656.00, 3215669.00, 3360.63
5383, 4550842.00, 3204110.00, 988.42
5384, 4523592.00, 3244603.00, 2453.76
5385, 4582893.00, 3218622.00, 2513.06
5386, 4581771.00, 3261141.00, 1564.18
5387, 4569148.00, 3237864.00, 9078.65
5388, 4534246.00, 3259325.00, 2159.70
5389, 4584898.00, 3228323.00, 1425.80
5390, 4582279.00, 3261956.00, 1653.14
5391, 4530523.00, 3239021.00, 373.13
5392, 4540662.00, 3248118.00, 2863.95
5393, 4543797.00, 3213034.00, 1378.85
5394, 4557545.00, 3225081.00, 2901.02
5395, 4555368.00, 3236975.00, 736.37
5396, 4540935.00, 3235776.00, 469.50
5397, 4562910.00, 3240515.00, 1475.22
5398, 4571814.00, 3226522.00, 2846.65
5399, 4576030.00, 3253049.00, 3926.50
5400, 4529506.00, 3229302.00, 1069.97
5401, 4542260.00, 3262097.00, 331.12
5402, 4552838.00, 3241172.00, 1937.31
5403, 4555433.00, 3226299.00, 2582.25
5404, 4558165.00, 3206686.00, 1440.62
5405, 4570877.00, 3244948.00, 2004.02
5406, 4586399.00, 3218139.00, 2488.35
5407, 4538404.00, 3200119.00, 1672.90
5408, 4568549.00, 3258755.00, 3195.07
5409, 4526194.00, 3221815.00, 16286.72
5410, 4546929.00, 3201737.00, 3422.41
5411, 4522099.00, 3218588.00, 3541.02
5412, 4556282.00, 3215654.00, 2970.21
5413, 4569637.00, 3215563.00, 1569.12
5414, 4577457.00, 3235536.00, 3872.14
5415, 4577277.00, 3228909.00, 3177.78
5416, 4525502.00, 3230589.00, 1579.00
5417, 4546655.00, 3218957.00, 10892.41
5418, 4531036.00, 3230714.00, 2325.26
5419, 4525178.00, 3223370.00, 12229.25
5420, 4581550.00, 3218092.00, 1514.76
5421, 4519657.00, 3246217.00, 3410.05
5422, 4551199.00, 3215951.00, 4756.78
5423, 4560667.00, 3212244.00, 2564.95
5424, 4585512.00, 3223850.00, 5144.73
5425, 4535635.00, 3232685.00, 2789.82
5426, 4522221.00, 3247985.00, 1289.89
5427, 4518071.00, 3215521.00, 714.13
5428, 4557406.00, 3218438.00, 2587.19
5429, 4541827.00, 3232515.00, 2189.35
5430, 4518118.00, 3246098.00, 3264.26
5431, 4539424.00, 3244772.00, 1032.90
5432, 4578214.00, 3245520.00, 2567.42
5433, 4569645.00, 3237786.00, 8964.98
5434, 4584112.00, 3195733.00, 9.88
5435, 4557233.00, 3210190.00, 3078.93
5436, 4538755.00, 3215996.00, 3528.66
5437, 4585568.00, 3250237.00, 1023.02
5438, 4561636.00, 3197873.00, 1507.34
5439, 4526201.00, 3236505.00, 3276.62
5440, 4541925.00, 3244363.00, 1161.40
5441, 4521690.00, 3222158.00, 5564.81
5442, 4562396.00, 3211027.00, 5473.38
5443, 4528210.00, 3247482.00, 1826.11
5444, 4560715.00, 3228050.00, 1282.48
5445, 4519921.00, 3249818.00, 3760.94
5446, 4529894.00, 3260978.00, 439.85
5447, 4544561.00, 3223363.00, 3061.64
5448, 4539050.00, 3215088.00, 2394.45
5449, 4586391.00, 3208920.00, 1008.19
5450, 4565696.00, 3209070.00, 2631.67
5451, 4541107.00, 3202451.00, 1183.63
5452, 4580800.00, 3259630.00, 1435.68
5453, 4531917.00, 3254449.00, 3864.73
5454, 4555366.00, 3213911.00, 1532.05
5455, 4538032.00, 3216875.00, 3946.27
5456, 4559813.00, 3243204.00, 7.41
5457, 4581914.00, 3231595.00, 3538.55
5458, 4586360.00, 3258958.00, 2120.16
5459, 4523105.00, 3236356.00, 464.56
5460, 4568336.00, 3242322.00, 3565.73
5461, 4578734.00, 3230711.00, 5325.12
5462, 4584418.00, 3260105.00, 2357.39
5463, 4549767.00, 3228313.00, 3756.00
5464, 4524075.00, 3207119.00, 2473.52
5465, 4558394.00, 3208232.00, 2527.89
5466, 4581121.00, 3253296.00, 2624.26
5467, 4570115.00, 3243702.00, 1203.40
5468, 4541291.00, 3226246.00, 5147.21
5469, 4579584.00, 3232047.00, 3583.03
5470, 4573529.00, 3204785.00, 2330.20
5471, 4580528.00, 3224221.00, 1687.73
5472, 4545142.00, 3245511.00, 879.70
5473, 4548945.00, 3228146.00, 1878.00
5474, 4581985.00, 3224486.00, 1680.32
5475, 4525034.00, 3220711.00, 10264.76
5476, 4536566.00, 3233330.00, 3563.26
5477, 4566690.00, 3203692.00, 1865.65
5478, 4556031.00, 3242908.00, 429.96
5479, 4563296.00, 3226801.00, 2004.02
5480, 4573812.00, 3223710.00, 4215.62
5481, 4519222.00, 3201235.00, 990.89
5482, 4529916.00, 3232364.00, 2859.01
5483, 4546256.00, 3206999.00, 1005.72
5484, 4580681.00, 3223691.00, 1816.22
5485, 4552414.00, 3258591.00, 2.47
5486, 4571993.00, 3248030.00, 3985.81
5487, 4537527.00, 3263121.00, 158.15
5488, 4535993.00, 3198026.00, 1121.86
5489, 4571982.00, 3202828.00, 1020.55
5490, 4550733.00, 3221001.00, 2236.30
5491, 4528323.00, 3233431.00, 4413.30
5492, 4578522.00, 3203669.00, 625.18
5493, 4555922.00, 3241385.00, 56.83
5494, 4532647.00, 3224151.00, 20744.50
5495, 4552593.00, 3244791.00, 2814.53
5496, 4581946.00, 3241701.00, 6039.26
5497, 4576912.00, 3228118.00, 3659.63
5498, 4520324.00, 3244252.00, 2310.44
5499, 4584815.00, 3237300.00, 2006.50
5500, 4553300.00, 3226933.00, 2846.65
5501, 4522363.00, 3218537.00, 3511.37
5502, 4536817.00, 3259936.00, 5243.58
5503, 4570431.00, 3219988.00, 5532.69
5504, 4549071.00, 3225669.00, 2433.99
5505, 4552780.00, 3250103.00, 736.37
5506, 4579952.00, 3223245.00, 1813.75
5507, 4544886.00, 3261003.00, 1149.04
5508, 4536330.00, 3239283.00, 2777.46
5509, 4579074.00, 3246913.00, 2686.04
5510, 4526560.00, 3205951.00, 4877.86
5511, 4573491.00, 3207720.00, 1687.73
5512, 4565954.00, 3208413.00, 1917.54
5513, 4567846.00, 3255840.00, 3531.14
5514, 4526692.00, 3242340.00, 2572.37
5515, 4540337.00, 3209529.00, 800.62
5516, 4531217.00, 3200320.00, 924.17
5517, 4574504.00, 3250130.00, 857.46
5518, 4530128.00, 3201093.00, 1386.26
5519, 4572755.00, 3257198.00, 3259.32
5520, 4577374.00, 3211728.00, 1134.21
5521, 4585852.00, 3250760.00, 1168.81
5522, 4554640.00, 3228125.00, 7104.28
5523, 4567313.00, 3217783.00, 1331.90
5524, 4577022.00, 3235028.00, 3503.95
5525, 4560047.00, 3241349.00, 222.39
5526, 4526922.00, 3258285.00, 2352.44
5527, 4559125.00, 3216332.00, 1267.65
5528, 4543395.00, 3201885.00, 3237.08
5529, 4518787.00, 3201915.00, 1124.33
5530, 4573171.00, 3236067.00, 1156.45
5531, 4525190.00, 3215363.00, 3817.78
5532, 4553084.00, 3234714.00, 4368.82
5533, 4547165.00, 3262182.00, 9.88
5534, 4552974.00, 3206646.00, 2483.41
5535, 4547941.00, 3211094.00, 3036.93
5536, 4554422.00, 3225563.00, 2362.33
5537, 4529066.00, 3256050.00, 2562.48
5538, 4579052.00, 3252708.00, 2436.46
5539, 4585409.00, 3235985.00, 3617.62
5540, 4552439.00, 3205154.00, 1065.02
5541, 4538855.00, 3201345.00, 1645.72
5542, 4558951.00, 3240148.00, 3046.81
5543, 4567895.00, 3247292.00, 1025.49
5544, 4528928.00, 3196042.00, 143.32
5545, 4538539.00, 3236726.00, 1415.91
5546, 4530900.00, 3260056.00, 4.94
5547, 4556444.00, 3210392.00, 4067.35
5548, 4573171.00, 3223432.00, 3348.28
5549, 4570927.00, 3197515.00, 862.40
5550, 4573983.00, 3237916.00, 701.78
5551, 4520061.00, 3249912.00, 3788.13
5552, 4529045.00, 3228674.00, 899.46
5553, 4572492.00, 3238935.00, 3330.98
5554, 4570386.00, 3256425.00, 728.96
5555, 4580004.00, 3226403.00, 2112.75
5556, 4561700.00, 3195994.00, 640.00
5557, 4547078.00, 3217987.00, 7410.69
5558, 4538324.00, 3213734.00, 1408.50
5559, 4564380.00, 3230559.00, 4262.57
5560, 4583185.00, 3217780.00, 1650.66
5561, 4525538.00, 3206446.00, 9538.27
5562, 4559728.00, 3206586.00, 1682.79
5563, 4586022.00, 3231905.00, 1761.86
5564, 4548030.00, 3218650.00, 7917.26
5565, 4548008.00, 3216271.00, 4257.63
5566, 4556385.00, 3230231.00, 1766.80
5567, 4574562.00, 3240884.00, 1808.81
5568, 4546806.00, 3252157.00, 1789.04
5569, 4523273.00, 3251385.00, 2275.84
5570, 4579327.00, 3245391.00, 2478.47
5571, 4537452.00, 3256615.00, 2705.80
5572, 4578460.00, 3239683.00, 3538.55
5573, 4564926.00, 3237214.00, 3012.21
5574, 4519261.00, 3214361.00, 126.02
5575, 4562187.00, 3233039.00, 2992.45
5576, 4525621.00, 3251183.00, 1205.87
5577, 4537698.00, 3261764.00, 2602.02
5578, 4560366.00, 3212340.00, 3036.93
5579, 4553973.00, 3224724.00, 1865.65
5580, 4583075.00, 3222775.00, 1677.85
5581, 4562963.00, 3227347.00, 1475.22
5582, 4574604.00, 3252433.00, 5470.91
5583, 4544650.00, 3253602.00, 2.47
5584, 4586430.00, 3201109.00, 86.49
5585, 4577455.00, 3260372.00, 1151.51
5586, 4578806.00, 3255326.00, 3111.06
5587, 4584877.00, 3250008.00, 971.12
5588, 4561552.00, 3232465.00, 2631.67
5589, 4570662.00, 3260791.00, 919.23
5590, 4563513.00, 3195542.00, 375.60
5591, 4557813.00, 3210481.00, 2950.44
5592, 4568317.00, 3226020.00, 1539.47
5593, 4563439.00, 3222713.00, 1228.11
5594, 4583507.00, 3260507.00, 2893.60
5595, 4542001.00, 3231186.00, 3165.42
5596, 4567156.00, 3220610.00, 2876.31
5597, 4577255.00, 3207428.00, 1225.64
5598, 4536639.00, 3258718.00, 3765.89
5599, 4529279.00, 3201100.00, 1663.02
5600, 4554300.00, 3216157.00, 2686.04
5601, 4530836.00, 3262598.00, 736.37
5602, 4574195.00, 3210727.00, 103.78
5603, 4519467.00, 3209214.00, 14.83
5604, 4567963.00, 3252771.00, 222.39
5605, 4552072.00, 3226780.00, 3182.72
5606, 4519172.00, 3238112.00, 1514.76
5607, 4520363.00, 3244381.00, 2312.91
5608, 4581492.00, 3236097.00, 2792.29
5609, 4570331.00, 3224650.00, 3209.90
5610, 4569872.00, 3234479.00, 1586.42
5611, 4559873.00, 3212138.00, 3738.70
5612, 4563298.00, 3228062.00, 1546.88
5613, 4549743.00, 3216768.00, 3830.13
5614, 4533815.00, 3259701.00, 3002.33
5615, 4532609.00, 3197200.00, 1719.85
5616, 4538402.00, 3239670.00, 3066.58
5617, 4547225.00, 3228615.00, 2760.17
5618, 4578393.00, 3260579.00, 1376.38
5619, 4552241.00, 3216347.00, 2209.12
5620, 4543005.00, 3220340.00, 11265.53
5621, 4524786.00, 3220924.00, 11416.27
5622, 4569888.00, 3262589.00, 449.73
5623, 4543730.00, 3223917.00, 3644.80
5624, 4522163.00, 3246274.00, 2683.56
5625, 4558706.00, 3233319.00, 2505.65
5626, 4552150.00, 3233701.00, 12.36
5627, 4559985.00, 3197253.00, 1895.30
5628, 4567137.00, 3205118.00, 1759.39
5629, 4580141.00, 3207539.00, 1835.99
5630, 4565456.00, 3258856.00, 1109.50
5631, 4584253.00, 3244345.00, 1121.86
5632, 4583554.00, 3254284.00, 2295.61
5633, 4532915.00, 3215987.00, 1497.46
5634, 4529299.00, 3203677.00, 6923.89
5635, 4530962.00, 3243725.00, 3503.95
5636, 4577125.00, 3256063.00, 1964.49
5637, 4533433.00, 3224650.00, 19462.02
5638, 4578044.00, 3241973.00, 2120.16
5639, 4563287.00, 3198475.00, 1885.41
5640, 4541135.00, 3227032.00, 4702.42
5641, 4555496.00, 3220680.00, 3597.85
5642, 4526805.00, 3216564.00, 6736.09
5643, 4558596.00, 3233245.00, 2406.81
5644, 4571862.00, 3233696.00, 6093.62
5645, 4552413.00, 3224827.00, 1104.56
5646, 4553913.00, 3251175.00, 1260.24
5647, 4571720.00, 3262955.00, 1719.85
5648, 4547228.00, 3228745.00, 2698.39
5649, 4578729.00, 3200334.00, 7.41
5650, 4586201.00, 3245033.00, 1087.26
5651, 4543029.00, 3201223.00, 3274.15
5652, 4546602.00, 3251029.00, 1364.02
5653, 4521151.00, 3219801.00, 3919.09
5654, 4574226.00, 3256284.00, 3454.53
5655, 4547913.00, 3237434.00, 805.56
5656, 4580537.00, 3259396.00, 1322.01
5657, 4579521.00, 3256541.00, 5152.15
5658, 4555907.00, 3215383.00, 1692.67
5659, 4575971.00, 3253229.00, 3844.96
5660, 4567641.00, 3210280.00, 2122.64
5661, 4529310.00, 3217239.00, 6308.60
5662, 4534289.00, 3261264.00, 3652.22
5663, 4571331.00, 3251208.00, 3140.71
5664, 4568264.00, 3198026.00, 1124.33
5665, 4529562.00, 3216075.00, 4863.03
5666, 4582088.00, 3211576.00, 2270.90
5667, 4529230.00, 3256099.00, 2525.42
5668, 4580482.00, 3214334.00, 845.10
5669, 4523859.00, 3217334.00, 4101.95
5670, 4563726.00, 3216325.00, 1270.12
5671, 4544451.00, 3218788.00, 12861.84
5672, 4555939.00, 3217522.00, 2090.51
5673, 4561016.00, 3226781.00, 1882.94
5674, 4573002.00, 3236929.00, 4136.54
5675, 4586404.00, 3259417.00, 2248.66
5676, 4541447.00, 3231327.00, 5671.07
5677, 4562163.00, 3216692.00, 1786.57
5678, 4544461.00, 3259221.00, 548.57
5679, 4574095.00, 3204238.00, 2194.30
5680, 4534169.00, 3251866.00, 135.91
